tweet_id,created_at,date,hour,weekday,user_name,country,posted_via,client,user_followers,user_verified,hashtags,tweet_text,text_clean,p_negative,p_neutral,p_positive,sentiment,sentiment_score,confidence,margin
t00891,2020-08-18 17:04:57,2020-08-18,17,Tuesday,Urban League of Rochester,United States,Scheduling tool,Buffer,75,False,,"Thank you, @News_8 for featuring our Afterschool Academy and program director Charisma Travis! The Urban League con... https://t.co/HG4T1bwuXB",thank featuring afterschool academy program director charisma travis urban league con,0.0018,0.0292,0.9691,Positive,0.9673,0.9691,0.9399
t00892,2020-08-18 17:05:25,2020-08-18,17,Tuesday,Susan Tran,United States,Phone or tablet app,Twitter for iPhone,14093,True,"['Patriots', 'Gillette']","Asked about #Patriots desire to have 20% capacity of fans at #Gillette, @MassGovernor says he’s had convos w them a... https://t.co/nbH8MbCPJl",asked patriot desire capacity fan gillette say convos,0.0139,0.9506,0.0355,Neutral,0.0216,0.9506,0.9151
t00893,2020-08-18 17:18:59,2020-08-18,17,Tuesday,Donnchadh_Whelan,,Phone or tablet app,Twitter for Android,1,False,"['COVID19', 'GAA']","#COVID19 So my son who plays #GAA has a match on Thursday away. So I'm supposed to drop him, wait in my car, and aw... https://t.co/VafQ2D2enJ",son play gaa match thursday away supposed drop wait car,0.7181,0.2715,0.0104,Negative,-0.7077,0.7181,0.4466
t00894,2020-08-18 17:29:28,2020-08-18,17,Tuesday,Andy Ostroy,United States,Phone or tablet app,Twitter for iPhone,80471,True,"['MyPillow', 'oleandrin']",Favorite @AC360 quote of all time..to #MyPillow’s @realMikeLindell over his dangerous #oleandrin hype: “How do you... https://t.co/wZx2hSbXjw,favorite quote time mypillow dangerous oleandrin hype,0.2667,0.5346,0.1986,Neutral,-0.0681,0.5346,0.2679
t00895,2020-08-18 17:32:42,2020-08-18,17,Tuesday,Apex Ukrainian Girl,,Phone or tablet app,Twitter for Android,2,False,,I dont overly like the mall... I like going once or twice during Christmas time because they decorate and the deal... https://t.co/JhkzJ0SyJx,dont overly like mall like going twice christmas time decorate deal,0.2706,0.5164,0.213,Neutral,-0.0576,0.5164,0.2458
t00896,2020-08-18 17:33:35,2020-08-18,17,Tuesday,Commissioner Dave A. Chokshi,United States,Phone or tablet app,Twitter for iPhone,15529,True,"['GetTestedTuesday', 'COVID19']",NYC: Today is #GetTestedTuesday! Getting tested is critical to controlling the spread of #COVID19. Free testing is... https://t.co/ZgMcNzZ9Tb,nyc today gettestedtuesday getting tested critical controlling spread free testing,0.0069,0.2715,0.7216,Positive,0.7147,0.7216,0.4501
t00897,2020-08-18 17:35:06,2020-08-18,17,Tuesday,Josh Cole,United Kingdom,Cross-posted,Instagram,182,False,"['London', 'August', 'covid_19', 'covid19']",#London #August #covid_19 #covid19 @ Green Park https://t.co/CI78sirier,london august green park,0.2084,0.7562,0.0355,Neutral,-0.1729,0.7562,0.5478
t00898,2020-08-18 17:38:22,2020-08-18,17,Tuesday,Bruce Winder,Canada,Phone or tablet app,Twitter for iPhone,367,False,,Thanks for all your support this summer !! Very thankful to be number 5 in the retail industry on... https://t.co/zAt2nQFgqM,thanks support summer thankful retail industry,0.0022,0.0088,0.989,Positive,0.9868,0.989,0.9802
t00899,2020-08-18 17:41:37,2020-08-18,17,Tuesday,Michelle Antoinette Nelson,United States,Phone or tablet app,Twitter for iPhone,2898,False,,@andersoncooper gave the numbered list of reasons why the My Pillow guy is a soul-less cretin... to 👏🏾his 👏🏾face👏🏾.... https://t.co/PVRCTs9ZQm,gave numbered list reason pillow guy cretin,0.852,0.1323,0.0157,Negative,-0.8363,0.852,0.7197
t00900,2020-08-18 17:43:06,2020-08-18,17,Tuesday,"Chris J. Gonzalez, MD",,Phone or tablet app,Twitter for iPhone,96,False,['CommunityEngagement'],A4: having existing resources actually reach individuals is critical! That’s why #CommunityEngagement is so importa... https://t.co/RpR5vnpXl4,existing resource actually reach individual critical communityengagement importa,0.0108,0.2881,0.7012,Positive,0.6904,0.7012,0.4131
t00901,2020-08-18 17:55:50,2020-08-18,17,Tuesday,Frank Conte,United States,Twitter website,Twitter Web App,715,False,"['EastBoston', 'Covid19']",https://t.co/kz55IHfWmf @adrianmadaro speaks out on #EastBoston #Covid19 rate,speaks eastboston rate,0.0577,0.9184,0.024,Neutral,-0.0337,0.9184,0.8607
t00902,2020-08-18 18:00:01,2020-08-18,18,Tuesday,Achaibo Clinical,,Scheduling tool,Buffer,336,False,,COVID-19: How a new blood test could help speed up vaccine development and population screening... https://t.co/DgNUx6yFx7,new blood test could help speed vaccine development population screening,0.0146,0.8177,0.1677,Neutral,0.1531,0.8177,0.65
t00903,2020-08-18 18:00:06,2020-08-18,18,Tuesday,CIC Cambridge,United States,Scheduling tool,HubSpot,2039,False,"['EnergyConnect', 'energy', 'cleantech']",This week @VentureCafe: Get ready for #EnergyConnect 2020! A day dedicated to innovations in #energy 🔋 #cleantech 🍃... https://t.co/TuQ5fKJhTM,week get ready energyconnect day dedicated innovation energy cleantech,0.0014,0.061,0.9376,Positive,0.9362,0.9376,0.8766
t00904,2020-08-18 18:04:55,2020-08-18,18,Tuesday,Joyce Msuya,Kenya,Phone or tablet app,Twitter for iPhone,18463,True,['COVID19'],"People with mild or no #COVID19 symptoms can be cared for at home with the supervision of a health worker, if adequ... https://t.co/Rfe88jXeUj",people mild symptom cared home supervision health worker adequ,0.0502,0.8679,0.082,Neutral,0.0318,0.8679,0.7859
t00905,2020-08-18 18:11:40,2020-08-18,18,Tuesday,Anna Maino,United Kingdom,Phone or tablet app,Twitter for iPhone,492,False,"['Ophthalmology', 'COVID19', 'resilience']","Putting together ophthalmology, ikigai and rock songs #Ophthalmology #COVID19 #resilience M... https://t.co/1lmReffjDC",putting together ophthalmology ikigai rock song ophthalmology resilience,0.0196,0.8958,0.0846,Neutral,0.065,0.8958,0.8113
t00906,2020-08-18 18:12:41,2020-08-18,18,Tuesday,Vinit Dabade,,Phone or tablet app,Twitter for Android,8,False,"['who', 'heardimunity', 'POSTPONEJEE_NEET', 'PostponeJEE_NEETinSept', 'COVID19']",#who #heardimunity #POSTPONEJEE_NEET #PostponeJEE_NEETinSept #COVID19 Postpond jee neet students life maters https://t.co/x0qUJAQelZ,heardimunity postpond jee neet student life mater,0.3725,0.6012,0.0263,Neutral,-0.3462,0.6012,0.2288
t00907,2020-08-18 18:12:47,2020-08-18,18,Tuesday,FOX 46 Charlotte,United States,Twitter website,Twitter Web App,36602,True,['UPDATE'],"NC COVID-19 #UPDATE: The cumulative number of coronavirus cases in North Carolina is at least 146,779. There have b... https://t.co/sQW7PsD678",update cumulative case north carolina least,0.2751,0.7021,0.0228,Neutral,-0.2523,0.7021,0.4269
t00908,2020-08-18 18:13:34,2020-08-18,18,Tuesday,Innocent Matara,Kenya,Phone or tablet app,Twitter for Android,50069,False,"['SenateDrama', 'COVID19']",Do you think @FredMatiangi and @IG_NPS Mutyambai will obey the Senate Speaker summon tomorrow? #SenateDrama #COVID19 @garvin_mungai,think mutyambai obey senate speaker summon tomorrow senatedrama,0.1282,0.8484,0.0234,Neutral,-0.1048,0.8484,0.7202
t00909,2020-08-18 18:14:12,2020-08-18,18,Tuesday,DON WAVO 🌊🏝,Global / unstated,Phone or tablet app,Twitter for iPhone,196,False,"['NewMusic', 'COVID19', 'TuesdayMotivation']",DON CORLEONE MUSIC VIDEO OUT NOW 🌊🏝🏁 https://t.co/9ahKo93rtg #NewMusic #COVID19 #TuesdayMotivation... https://t.co/rHYVB9xhzv,corleone music video newmusic tuesdaymotivation,0.0079,0.6905,0.3016,Neutral,0.2937,0.6905,0.3889
t00910,2020-08-18 18:15:18,2020-08-18,18,Tuesday,NOW Magazine,Canada,Scheduling tool,Hootsuite Inc,218514,True,['COVID19'],Hospital biostatistician @imgrund breaks down trends he's seeing in Ontario's #COVID19 stats: https://t.co/r2MwmuX3vq,hospital biostatistician break trend seeing ontario stats,0.0165,0.9586,0.0249,Neutral,0.0084,0.9586,0.9337
t00911,2020-08-18 18:15:50,2020-08-18,18,Tuesday,Mark Messinger,United States,TweetDeck,TweetDeck,589,False,['COVID19'],"My insurer, Premera says, if you have to get #COVID19, try to do that within the next month. After Oct 1 it'll get... https://t.co/PyG35REIYe",insurer premera say get try within next month oct get,0.1323,0.7875,0.0801,Neutral,-0.0522,0.7875,0.6552
t00912,2020-08-18 18:17:10,2020-08-18,18,Tuesday,GOPArkansas 🇺🇸,United States,Phone or tablet app,Twitter for iPhone,1167,False,"['Republicans', 'COVID19']","Democrats have blocked efforts by #Republicans to help the Americans during #COVID19. The result, only $1200 per pe... https://t.co/TS1sNOh08o",democrat blocked effort republican help american result per,0.8479,0.1428,0.0094,Negative,-0.8385,0.8479,0.7051
t00913,2020-08-18 18:19:36,2020-08-18,18,Tuesday,Rich Beauchesne,United States,Twitter website,Twitter Web App,3087,False,"['PortsmouthNH', 'COVID19']",In case you missed this. #PortsmouthNH Justin Finn beats #COVID19. Story by @DinanElizabeth @jfinn9411... https://t.co/cktlNm3qcF,case missed portsmouthnh justin finn beat story,0.0056,0.5402,0.4542,Neutral,0.4486,0.5402,0.086
t00914,2020-08-18 18:19:54,2020-08-18,18,Tuesday,Jim Gray,,Phone or tablet app,Twitter for Android,696,False,,Don't use public transport but school bus ok; don't watch sport outdoors but Mass indoors ok; stay home but extend... https://t.co/uKhH6p3BNs,use public transport school bus watch sport outdoors mass indoors stay home extend,0.0799,0.8275,0.0926,Neutral,0.0127,0.8275,0.7349
t00915,2020-08-18 18:22:43,2020-08-18,18,Tuesday,miss❣️outspoken💋💄,,Phone or tablet app,Twitter for iPhone,6,False,"['instagram', 'houston', 'texas', 'dnc', 'BlackTwitter', 'makeup', 'DynamiteVideoTeaser']",Make sure u are following my #instagram ❤️ #houston #texas #dnc #BlackTwitter #makeup #DynamiteVideoTeaser... https://t.co/D5JGsPYQnA,make sure following instagram houston texas dnc blacktwitter makeup dynamitevideoteaser,0.0027,0.368,0.6293,Positive,0.6266,0.6293,0.2613
t00916,2020-08-22 00:18:21,2020-08-22,0,Saturday,Blood Donors India,India,Other or custom app,Blood Donors India,1220398,True,"['Faridabad', 'Blood', 'COVID19']",#Faridabad Need #Blood Type : AB-positive At : QRG Hospital Blood Component : Need Plasma from AB+ve #COVID19 rec... https://t.co/YKNXh0azT1,faridabad need blood type qrg hospital blood component need plasma rec,0.076,0.902,0.0221,Neutral,-0.0539,0.902,0.826
t00917,2020-08-22 00:18:52,2020-08-22,0,Saturday,Dr. Theresa Chapple,United States,Twitter website,Twitter Web App,8006,False,['COVID19'],Pre-planning 2- Think about screening before joining the pod. Will everyone in the pod network take a #COVID19 test... https://t.co/kDu7l8dE5F,think screening joining pod everyone pod network take test,0.0318,0.933,0.0352,Neutral,0.0034,0.933,0.8977
t00918,2020-08-22 00:46:42,2020-08-22,0,Saturday,TheRealPfeiffer 🧢 🐐☂️🍎,United States,Phone or tablet app,Twitter for iPhone,2337,False,['Covid19'],@brookeleawood Not me. If you vote third party it’s like voting for #Covid19. I’d like to be able to go back to see... https://t.co/K2wA2xIvjF,vote third party like voting like able back see,0.6631,0.3144,0.0226,Negative,-0.6405,0.6631,0.3487
t00919,2020-08-22 01:00:00,2020-08-22,1,Saturday,Our Revolution,,TweetDeck,TweetDeck,146803,True,"['DefendDemocracy', 'COVID19']",The only consistent COVID response from Trump has been playing GOLF. #DefendDemocracy #COVID19 https://t.co/iKtrqm7pFz,consistent response trump playing golf defenddemocracy,0.7385,0.2346,0.0269,Negative,-0.7116,0.7385,0.5039
t00920,2020-08-22 01:01:28,2020-08-22,1,Saturday,Ayondae's Collections,,Scheduling tool,LaterMedia,58,False,"['covid19', 'manadatory', 'tanayuhyaad', '6ftapart', 'doyourpart', 'flattenthecurve']",Click the link in our bio to order. #covid19 #manadatory #tanayuhyaad #6ftapart #doyourpart #flattenthecurve... https://t.co/OKNvLBT9bq,click link bio order manadatory tanayuhyaad doyourpart flattenthecurve,0.0443,0.8951,0.0607,Neutral,0.0164,0.8951,0.8344
t00921,2020-08-22 01:08:33,2020-08-22,1,Saturday,Balkingpoints.com,,Twitter website,Twitter Web App,1527,False,"['OH', 'Covid19', 'news']","""tied in #OH"" = nonsense. If DT is in trouble in the Midwest he is in Ohio #Covid19 #news https://t.co/juveHBGqU7",tied nonsense trouble midwest ohio news,0.7572,0.23,0.0128,Negative,-0.7444,0.7572,0.5273
t00922,2020-08-22 01:29:21,2020-08-22,1,Saturday,Center for HDMA,United States,Twitter website,Twitter Web App,246,False,,"In the last month, San Diego County Skilled Nursing Facilities have reported 94 new COVID-19 cases in residents and... https://t.co/5G8uzMKxGj",last month san diego county skilled nursing facility reported new case resident,0.2193,0.7596,0.0211,Neutral,-0.1982,0.7596,0.5403
t00923,2020-08-22 01:29:56,2020-08-22,1,Saturday,Quarantined Desi Stree 😷,,Phone or tablet app,Twitter for Android,327,False,"['Covid19', 'Coronavirus', 'Covid']","WHO hopes COVID-19 pandemic ends within 2 years, says chief Tedros Adhanom Ghebreyesus #Covid19 #Coronavirus #Covid... https://t.co/PetOoHBrzF",hope pandemic end within year say chief tedros adhanom ghebreyesus,0.2324,0.7122,0.0554,Neutral,-0.177,0.7122,0.4798
t00924,2020-08-22 01:43:04,2020-08-22,1,Saturday,PSA - Plato Socrates Aristotle Parler,United States,Phone or tablet app,Twitter for iPhone,11558,False,['COVID19'],If Biden wants to do whatever we can do to save lives why doesn’t he shut down Planned Parenthood? #COVID19,biden want whatever save life shut planned parenthood,0.4966,0.4725,0.0309,Negative,-0.4657,0.4966,0.024
t00925,2020-08-22 02:00:10,2020-08-22,2,Saturday,B4B Corp,United States,Phone or tablet app,Twitter for Android,29,False,['covid19'],To WHO and all those trying to figure out a cure for #covid19 please do the world a favor and use our treatment we... https://t.co/VJ1ye1JNUU,trying figure cure please world favor use treatment,0.2116,0.6388,0.1496,Neutral,-0.062,0.6388,0.4272
t00926,2020-08-22 02:07:11,2020-08-22,2,Saturday,Andrew,United States,Phone or tablet app,Twitter for Android,635,False,['COVID19'],Two months from now we're going to look back on any University that participated in sports during #COVID19 with disgust.,two month going look back university participated sport disgust,0.907,0.0858,0.0072,Negative,-0.8998,0.907,0.8212
t00927,2020-08-22 02:18:00,2020-08-22,2,Saturday,KCMO Health Dept,United States,Twitter website,Twitter Web App,9550,False,['COVID19'],We are seeing many #COVID19 cases come from small gatherings. The virus can be spread by people who do not have... https://t.co/SwU2fe68pn,seeing many case come small gathering virus spread people,0.641,0.3417,0.0172,Negative,-0.6238,0.641,0.2993
t00928,2020-08-22 02:44:42,2020-08-22,2,Saturday,Tony Caldwell,,Twitter website,Twitter Web App,693,False,"['COVID19', 'Ottawa', 'ottnews', 'ottsports']",#COVID19 times at Lansdowne Park in #Ottawa Friday. #ottnews #ottsports https://t.co/Jf6aWfFH8l,time lansdowne park ottawa friday ottnews ottsports,0.0406,0.9415,0.0178,Neutral,-0.0228,0.9415,0.9009
t00929,2020-08-22 02:51:44,2020-08-22,2,Saturday,Michel Plaxton ✏️📺📕💻🎥🚀,Canada,Cross-posted,Instagram,2371,False,"['covid19', 'TTC', 'toronto']","“Mass” transit in the era of #covid19. #TTC #toronto @ Toronto, Ontario https://t.co/BWInyRDUQM",mass transit era ttc toronto toronto ontario,0.096,0.862,0.0419,Neutral,-0.0541,0.862,0.766
t00930,2020-08-22 03:04:25,2020-08-22,3,Saturday,Nextlevltherapy,,Scheduling tool,Social Genie by Brighter Vision,0,False,['COVID19'],Are you trying to find happiness during #COVID19? Learn more about the habits of happy people as detailed by a lif... https://t.co/RyhBwKokgf,trying find happiness learn habit happy people detailed lif,0.0257,0.3718,0.6025,Positive,0.5768,0.6025,0.2308
t00931,2020-08-22 03:59:07,2020-08-22,3,Saturday,Cecilia Chung,,Phone or tablet app,Twitter for iPhone,4726,True,['COVID19'],These 3 symptoms are common in people who have died of #COVID19 https://t.co/u3hCSQUq8S,symptom common people died,0.4884,0.4914,0.0202,Neutral,-0.4682,0.4914,0.003
t00932,2020-08-22 04:07:23,2020-08-22,4,Saturday,Prince de Versailles,United States,Phone or tablet app,Twitter for Android,598,False,"['COVID19', 'CriminalInChief', 'TraitorTrump']",Part 2: @maddow tracks the dangerous &amp; deadly decisions to #COVID19 made by the #CriminalInChief aka #TraitorTrump'... https://t.co/I5b88L7BTp,part track dangerous deadly decision made criminalinchief aka traitortrump,0.7085,0.2777,0.0138,Negative,-0.6947,0.7085,0.4308
t00933,2020-08-22 04:19:06,2020-08-22,4,Saturday,Lee Hiller 💛🐝VeganVVoter💙🔥,,Scheduling tool,Tweet Suite,30924,False,"['facemasks', 'facemasks4all', 'gifts', 'shoppingonline', 'healthandsafety', 'onlineshopping', 'socialdistancing']",🌸✋🌼😷💮👐🌸😷🌼✋💮 #facemasks #facemasks4all #gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing... https://t.co/gipP9j7eAJ,facemasks gift shoppingonline healthandsafety onlineshopping socialdistancing,0.0801,0.8486,0.0713,Neutral,-0.0088,0.8486,0.7685
t00934,2020-08-22 04:28:03,2020-08-22,4,Saturday,The Logical Indian,India,TweetDeck,TweetDeck,86479,True,,"According to the study, relative humidity of 40 to 60 percent could reduce the spread of viruses and their absorpti... https://t.co/BxUPb8pFSU",according study relative humidity percent could reduce spread virus absorpti,0.0207,0.7771,0.2022,Neutral,0.1815,0.7771,0.575
t00935,2020-08-22 04:39:55,2020-08-22,4,Saturday,Steve Williams,,Phone or tablet app,Twitter for iPhone,498,False,,@brithume @RepAndyBiggsAZ @DavidMuir and @ABCWorldNews pandering and fear mongering is pathetic asking questions Ab... https://t.co/jJRsAypVD9,pandering fear mongering pathetic asking question,0.9252,0.0701,0.0047,Negative,-0.9205,0.9252,0.8551
