user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Race to beat the virus - Vote Blue 2020 ! 🇺🇸,,,2016-12-08 07:57:59,225,370,114028,False,2020-08-17 08:13:11,"@DanCrenshawTX #COVID19 deaths 8/16/20

TX - 107

UK - 5
Germany - 0
France - 1
Spain - 0
Italy - 4
UK/GER/FR/SP To… https://t.co/NYyd2VfEH7",['COVID19'],Twitter Web App,False
4King.com,,"At 4King Media, we’re interested in pushing boundaries and working with companies at the forefront of the blockchain wave.",2017-05-23 12:53:05,335,1219,1095,False,2020-08-17 08:16:13,"Rhino poaching cases drop sharply amid #COVID19 in #SouthAfrica 👏 Lets keep up the good work!
https://t.co/PcHyR1VnX8","['COVID19', 'SouthAfrica']",Twitter Web App,False
David Kisamfu,"Dar es Salaam, Tanzania","Creating Amazing Experiences for Home, Work, and Play.  https://t.co/RNkVOINcZ6",2007-11-20 11:57:10,1840,2553,34,False,2020-08-18 16:00:26,"COVID-19 Updates (globally)

Total cases: 22,121,009 
Dead: 778,883 
Recovered: 14,854,475 
Last updated: August 18… https://t.co/oGrbWFG01i",,@thedextazlab,False
McKinsey Capital Projects & Infrastructure,,"Insights on major projects, infrastructure, real estate, cities, and more. Home of the Global Infrastructure Initiative. #GIIVoices",2016-06-29 12:42:19,2960,285,375,False,2020-08-18 16:00:34,The impact of #COVID19 on #construction is stark. But owners and operators that act now to embrace more efficient a… https://t.co/rxbcYqUm41,"['COVID19', 'construction']",Sprout Social,False
Best #domainnames are at BrandsTek.com Shop & Save,West Palm Beach Fl.,Domain name Marketplace #sportsbetting #cannabis #business #domainnames on sale. Brand marketing advisors domain name experts.  We buy and sell #domains,2014-12-06 14:55:26,548,772,395,False,2020-08-18 16:01:19,New discussion threads Democrat National Convention just posted on https://t.co/EztcaUQJxC Get Real! #socialmedia… https://t.co/b0trLvxQek,['socialmedia'],LinkedIn,False
MaMaH,"Florida, USA","Break the Silence! Break the Cycle! Let The Sun Shine In!!  These Tweets, RTs, Replies, and Likes are a Result of Personal Experiences and Opinions.",2010-02-14 19:12:45,313,472,6759,False,2020-08-18 16:20:05,"Every FL native knows that's a poison!

#COVIDIOTS #COVIDIDIOTS #COVID #COVID19 #Corona #coronavirus… https://t.co/ErowtiIycW","['COVIDIOTS', 'COVIDIDIOTS', 'COVID', 'COVID19', 'Corona', 'coronavirus']",Twitter for Android,False
Margo 👀👂,Canada,"Mom to two cool dudes, politico, philosopher, financial advisor NO LISTS #HCLDR CANADIAN♡",2009-09-17 19:02:29,3219,4994,20428,False,2020-08-18 16:20:34,@BBCWorld #wuhanparty bet the party goers are actually #Uighurs #Xi shipped out of concentration camps to act/prete… https://t.co/kLGCw1cqbo,"['wuhanparty', 'Uighurs', 'Xi']",Twitter for Android,False
FURHAT SUBLA,Costa Blanca./ Srinagar,https://t.co/MMEvcVRDaE,2011-02-16 10:31:05,63,177,7119,False,2020-08-18 16:24:19,"Smoking  banned on #streets &amp; #terraces where a 2- meter safety distance cannot be guaranteed, 
Guide to new measur… https://t.co/yogBTOASjA","['streets', 'terraces']",Twitter for Android,False
AVeryFarMan,,,2019-03-07 22:18:12,28,19,5232,False,2020-08-18 16:26:08,@DanRather It has no bearing on my life. I'm already voting for @TheDemocrats. I don't have time to watch the cheer… https://t.co/sMHKNcnSqP,,Twitter Web App,False
CBC Ottawa,Ottawa,"Follow for breaking news, special reports and RTs of our journalists' latest work on these 4 platforms: 📺📻💻📱.",2009-01-14 22:46:19,234732,487,3182,True,2020-08-18 16:27:25,The 2 newly-reported #COVID19 outbreaks in #Ottawa are at long-term care homes: Residence Saint-Louis and Billingsw… https://t.co/qQ8Jvicyck,"['COVID19', 'Ottawa']",TweetDeck,False
Sam Pye,England,"Former newspaperman. Tweeting economics, business and politics.",2009-10-05 19:29:41,20901,18734,19777,False,2020-08-18 16:30:20,Bloomberg: #Germany records the highest number of new #coronavirus cases in nearly four months… https://t.co/FdPOAxNTtD,"['Germany', 'coronavirus']",Twitter for Android,False
Mind on 🔥,"Carterville, Illinois","Somewhat of a Horror nerd, scifi dreamer, occultist, and I dabble in magical realism. I'm all about them Book memes, poetry, fiction and inspiring creativity.",2015-12-22 21:44:01,1464,1836,9742,False,2020-08-18 16:34:21,"Ya'll thought Sharknado was just a joke?  Wait until election month when they come FR!

@SharkWeek #sharks… https://t.co/YtTQEwXqny",['sharks'],Twitter Web App,False
Open Letters,Text RESIST to 50409,"Copies of real letters delivered to the President, Congress, Governors, and State Legislators. Send 'resist' as a Direct Message to @resistbot to write yours.",2017-12-06 22:18:07,17454,3,2,True,2020-08-18 16:36:02,"🖋 Sign “Authorize COVID-19 Rapid Testing” and I’ll deliver a copy to your officials: https://t.co/FyKxuXN0Aw

📨 No.… https://t.co/75amhkKCLo",,Resistbot Open Letters,False
SimpleReason,,"If you don't wear a mask, you're a murderer.",2018-06-19 23:11:40,13,56,502,False,2020-08-18 16:36:18,@SaraSmallTV @FOXNashville Of *course* it won't be enough. Brace yourselves for the casualties. The death rate of… https://t.co/yiiZTjMHWj,,Twitter Web App,False
Cardiovascular Biz,United States,"Cardiovascular Business – Strategies in Economics, Practice and Technology. Subscribe to our newsletters - https://t.co/V5LUN2gvJB",2009-08-21 16:52:53,7145,1102,400,False,2020-08-18 16:43:53,ICYMI: Statin use lowers the risk of severe illness from COVID-19 by 30% #covid19 #cardiotwitter #cardiology… https://t.co/5ov4fEYXwY,"['covid19', 'cardiotwitter', 'cardiology']",Hootsuite Inc.,False
Canada in Senegal,"Dakar, Senegal","Embassy of Canada to Senegal, The Gambia, Guinea, Guinea-Bissau and Cabo Verde | FR: @AmbCanSenegal | Amb: @Beaulieu_CAN
https://t.co/YcijzugMJP",2014-04-16 15:54:51,5786,347,598,True,2020-08-18 16:55:19,"#StudyinginCanada #Immigration 
International Students 🎓🎒 Do you have questions about your study permit? Updated in… https://t.co/ZY6fB4mIr0","['StudyinginCanada', 'Immigration']",Twitter Web App,False
ChristMeal.com,Worldwide,Official Twitter account for https://t.co/vtZnU1ZLsw - Africa's Loudest Online Gospel Portal || Send your press kits to i@christmeal.com | Contact: @VivorEric,2013-08-13 19:58:57,3799,840,2211,False,2020-08-18 17:00:10,"#covid19 #Ghana Update:

Don't self medicate! Visit a hospital or call 112 for assistance

#BeSafe","['covid19', 'Ghana', 'BeSafe']",Cubi.so,False
Urban League of Rochester,"Rochester, NY","Empowering Communities. Changing Lives.
#interruptracism",2020-05-04 20:23:03,75,165,70,False,2020-08-18 17:04:57,"Thank you, @News_8 for featuring our Afterschool Academy and program director Charisma Travis! The Urban League con… https://t.co/HG4T1bwuXB",,Buffer,False
Susan Tran,"Boston, MA","Anchor @NECN 7:00-10:00a & noon @NBC10Boston. Worked in Utica, NY & Charlotte, NC. BU grad! SoCal girl loving East Coast! susan.tran@nbcuni.com",2008-12-05 04:12:57,14093,1232,4105,True,2020-08-18 17:05:25,"Asked about #Patriots desire to have 20% capacity of fans at #Gillette, @MassGovernor says he’s had convos w them a… https://t.co/nbH8MbCPJl","['Patriots', 'Gillette']",Twitter for iPhone,False
Donnchadh_Whelan,,Taking it day by day. Work in Disability Services. Now hate home working! Husband. Father. Son. Odd taste in music. Hermit wannabe! My views are my own.,2020-03-25 18:50:11,1,19,18,False,2020-08-18 17:18:59,"#COVID19 So my son who plays #GAA has a match on Thursday away. So I'm supposed to drop him, wait in my car, and aw… https://t.co/VafQ2D2enJ","['COVID19', 'GAA']",Twitter for Android,False
Andy Ostroy,NYC,Proud democrat. Patriot. Love my country. Writer. Filmmaker/producer. Non-profit founder supporting female filmmakers. Drummer. Candy man. https://t.co/ZxB2nKQnUm,2010-03-15 15:46:27,80471,3274,45581,True,2020-08-18 17:29:28,Favorite @AC360 quote of all time..to #MyPillow’s @realMikeLindell over his dangerous #oleandrin hype: “How do you… https://t.co/wZx2hSbXjw,"['MyPillow', 'oleandrin']",Twitter for iPhone,False
Apex Ukrainian Girl,,life is too short to edit the typos 😭,2020-08-07 02:50:47,2,445,3,False,2020-08-18 17:32:42,I dont overly like the mall... I like going once or twice  during Christmas time because they decorate and the deal… https://t.co/JhkzJ0SyJx,,Twitter for Android,False
Commissioner Dave A. Chokshi,New York City,@nycHealthy Commissioner Dave A. Chokshi. PCP at @BellevueHosp. Husband. Father. #Queens. Tweets before 8/2020 from @DrOBarbot & @DrMaryTBassett.,2014-02-18 14:41:54,15529,432,2520,True,2020-08-18 17:33:35,NYC: Today is #GetTestedTuesday! Getting tested is critical to controlling the spread of #COVID19. Free testing is… https://t.co/ZgMcNzZ9Tb,"['GetTestedTuesday', 'COVID19']",Twitter for iPhone,False
Josh Cole,London & Cooden Beach,,2011-08-31 16:04:43,182,803,10819,False,2020-08-18 17:35:06,#London #August #covid_19 #covid19 @ Green Park https://t.co/CI78sirier,"['London', 'August', 'covid_19', 'covid19']",Instagram,False
Bruce Winder,"Toronto, Canada","Retail Analyst-author of RETAIL before, during & after COVID-19",2014-11-06 18:10:28,367,463,454,False,2020-08-18 17:38:22,Thanks for all your support this summer !! Very thankful to be number 5 in the retail industry on… https://t.co/zAt2nQFgqM,,Twitter for iPhone,False
Michelle Antoinette Nelson,"Oakland, CA",CEO + Founder @brownandhealthy⁣ ⁣⁣| ⁣ Master of Ceremonies @summit ⁣,2009-03-20 17:16:53,2898,914,1999,False,2020-08-18 17:41:37,@andersoncooper gave the numbered list of reasons why the My Pillow guy is a soul-less cretin... to 👏🏾his 👏🏾face👏🏾.… https://t.co/PVRCTs9ZQm,,Twitter for iPhone,False
"Chris J. Gonzalez, MD",,Primary Care Internist @#SettlementHealth & Health Equity Researcher @WeillCornell passionate about Latinx Community Health 🌇 Tweets my own.,2019-01-10 12:46:12,96,155,43,False,2020-08-18 17:43:06,A4: having existing resources actually reach individuals is critical! That’s why #CommunityEngagement is so importa… https://t.co/RpR5vnpXl4,['CommunityEngagement'],Twitter for iPhone,False
Frank Conte,"East Boston, Massachusetts","Editor of #EastBoston's first web site, https://t.co/6S5ZUwASRb, est. 1995.  RT does not mean I agree or disagree. I am merely retweeting!",2009-08-01 11:48:51,715,723,270,False,2020-08-18 17:55:50,https://t.co/kz55IHfWmf @adrianmadaro   speaks out on #EastBoston #Covid19 rate,"['EastBoston', 'Covid19']",Twitter Web App,False
Achaibo Clinical,KS 66223,"Innovating Clinical Trials

#clinicalresearch #clinicalstudies #researchanddevelopment",2014-04-18 00:44:12,336,1085,17854,False,2020-08-18 18:00:01,COVID-19: How a new blood test could help speed up vaccine development and population screening… https://t.co/DgNUx6yFx7,,Buffer,False
CIC Cambridge,"Cambridge, MA",The world's highest density of startups in the heart of Kendall Square. Shared office space & coworking for exceptional entrepreneurs. Home to @VentureCafe.,2016-08-23 21:08:16,2039,2151,2145,False,2020-08-18 18:00:06,This week @VentureCafe: Get ready for #EnergyConnect 2020! A day dedicated to innovations in #energy 🔋 #cleantech 🍃… https://t.co/TuQ5fKJhTM,"['EnergyConnect', 'energy', 'cleantech']",HubSpot,False
Joyce Msuya,"Nairobi, Kenya","Deputy Executive Director of @UNEP
@UN Assistant Secretary-General
Join the conversation for people and planet.",2018-06-07 11:09:18,18463,957,1777,True,2020-08-18 18:04:55,"People with mild or no #COVID19 symptoms can be cared for at home with the supervision of a health worker, if adequ… https://t.co/Rfe88jXeUj",['COVID19'],Twitter for iPhone,False
Anna Maino,"Manchester, United Kingdom","Consultant Eye Surgeon with a specialist interest in #strabismus, doing it ""backwards and in high heels” like Ginger Rogers. Lead for New Consultants, RCOphth",2016-07-14 11:52:18,492,339,501,False,2020-08-18 18:11:40,"Putting together ophthalmology, ikigai and rock songs #Ophthalmology #COVID19 #resilience                         M… https://t.co/1lmReffjDC","['Ophthalmology', 'COVID19', 'resilience']",Twitter for iPhone,False
Vinit Dabade,,would like#worldtour....,2020-07-02 13:08:17,8,7,64,False,2020-08-18 18:12:41,"#who
#heardimunity
#POSTPONEJEE_NEET 
#PostponeJEE_NEETinSept 
#COVID19 
Postpond jee neet students life maters https://t.co/x0qUJAQelZ","['who', 'heardimunity', 'POSTPONEJEE_NEET', 'PostponeJEE_NEETinSept', 'COVID19']",Twitter for Android,False
FOX 46 Charlotte,"Charlotte, NC","Thank you for stopping by FOX46- the place to go for local stories, breaking news, weather updates, sports and more! #GettingResults Email: newstips@fox46.com",2009-01-06 19:15:00,36602,1302,8568,True,2020-08-18 18:12:47,"NC COVID-19 #UPDATE: The cumulative number of coronavirus cases in North Carolina is at least 146,779. There have b… https://t.co/sQW7PsD678",['UPDATE'],Twitter Web App,False
Innocent Matara,kenya,"TV/Digital content producer|Social Media Marketer|TV Host|Photographer|TV Director
Virgo 4th Sept.
innocentmatara7@gmail.com",2011-03-16 17:05:46,50069,1065,8042,False,2020-08-18 18:13:34,Do you think @FredMatiangi and @IG_NPS Mutyambai will obey the Senate Speaker summon tomorrow? #SenateDrama #COVID19 @garvin_mungai,"['SenateDrama', 'COVID19']",Twitter for Android,False
DON WAVO 🌊🏝,Planet Vegeta,Contact : donwavo@gmail.com IT’S DON CORLEONEEE 🌊🏝,2014-05-07 01:30:05,196,163,3039,False,2020-08-18 18:14:12,DON CORLEONE MUSIC VIDEO OUT NOW 🌊🏝🏁 https://t.co/9ahKo93rtg #NewMusic #COVID19 #TuesdayMotivation… https://t.co/rHYVB9xhzv,"['NewMusic', 'COVID19', 'TuesdayMotivation']",Twitter for iPhone,False
NOW Magazine,"Toronto, Ontario","Think Free! 

Facebook: https://t.co/TiQhnTpF8s

Instagram: https://t.co/Msmu4JU9Nb",2008-09-18 19:21:11,218514,8183,3669,True,2020-08-18 18:15:18,Hospital biostatistician @imgrund breaks down trends he's seeing in Ontario's #COVID19 stats: https://t.co/r2MwmuX3vq,['COVID19'],Hootsuite Inc.,False
Mark Messinger,"Thurston County, WA","Please, stop me before I tweet again.

These opinions are my own.",2009-01-16 21:25:15,589,984,19,False,2020-08-18 18:15:50,"My insurer, Premera says, if you have to get #COVID19, try to do that within the next month. After Oct 1 it'll get… https://t.co/PyG35REIYe",['COVID19'],TweetDeck,False
GOPArkansas 🇺🇸,"Texarkana, USA","Republican from Texarkana, Arkansas -Miller County GOP Chairman 11-12, 15-16, Secretary 13-20, Miller County Elections Commissioner '08-‘19 #Trump2020",2009-09-16 20:12:01,1167,289,129,False,2020-08-18 18:17:10,"Democrats have blocked efforts by #Republicans to help the Americans during #COVID19. The result, only $1200 per pe… https://t.co/TS1sNOh08o","['Republicans', 'COVID19']",Twitter for iPhone,False
Rich Beauchesne,"Portsmouth, NH",Photojournalist in #PortsmouthNH. #streetphotography,2012-10-31 18:00:27,3087,1864,27910,False,2020-08-18 18:19:36,In case you missed this. #PortsmouthNH Justin Finn beats #COVID19. Story by @DinanElizabeth @jfinn9411… https://t.co/cktlNm3qcF,"['PortsmouthNH', 'COVID19']",Twitter Web App,False
Jim Gray,,"Retired and retiring journo. Sligo Rovers, United and Beatles addict. Proud dad and, unbelievably, grandad.",2015-07-07 13:53:21,696,333,13324,False,2020-08-18 18:19:54,Don't use public transport but school bus ok; don't watch sport outdoors but Mass indoors ok; stay home but extend… https://t.co/uKhH6p3BNs,,Twitter for Android,False
miss❣️outspoken💋💄,,A lil sweet❤️a lil outspoken😈,2020-06-20 02:59:04,6,34,117,False,2020-08-18 18:22:43,Make sure u are following my #instagram ❤️ #houston #texas #dnc #BlackTwitter #makeup #DynamiteVideoTeaser… https://t.co/D5JGsPYQnA,"['instagram', 'houston', 'texas', 'dnc', 'BlackTwitter', 'makeup', 'DynamiteVideoTeaser']",Twitter for iPhone,False
Blood Donors India,"Mumbai, India","Focused on matching blood donors with those in need. No followers here, only contributors. Spread the word, help save lives. We save 8/day.",2008-12-23 07:55:39,1220398,2072,19732,True,2020-08-22 00:18:21,"#Faridabad
Need #Blood Type :  AB-positive
At : QRG Hospital 
Blood Component : Need Plasma from AB+ve #COVID19 rec… https://t.co/YKNXh0azT1","['Faridabad', 'Blood', 'COVID19']",Blood Donors India,False
Dr. Theresa Chapple,Atlanta,"Public health geek, maternal and child health advocate, social justice seeker, mother of three. Motto- ""In God we trust, everyone else must show data""",2014-03-23 18:34:03,8006,2887,4731,False,2020-08-22 00:18:52,Pre-planning 2- Think about screening before joining the pod. Will everyone in the pod network take a #COVID19 test… https://t.co/kDu7l8dE5F,['COVID19'],Twitter Web App,False
